Reference Title,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Mockery,,"A unit test contains so many mocks, stubs and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Mockery,,"Sometimes mocking can be good, and handy. But sometimes developers can lose themselves and in their effort to mock out what isn’t being tested. In this case, a unit test contains so many mocks, stubs, and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Mockery,,"Sometimes mocking can be good, and handy. But sometimes developers can lose themselves and in their effort to mock out what isn’t being tested. In this case, a unit test contains so many mocks, stubs, and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Mockery,,"Sometimes mocking can be good, and handy. But sometimes developers can lose themselves in their effort to mock out what isn’t being tested. In this case, a unit test contains so many mocks, stubs, and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Mother Hen,,The setup does more than any of the tests need.,FALSO,FALSO,VERDADEIRO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Mother Hen,,A common setup which does far more than the actual test cases need. For example creating all sorts of complex data structures populated with apparently important and unique values when the tests only assert for presence or absence of something.,FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Nitpicker,,"A unit test which compares a complete output when it’s really only interested in a small part of it, so the test has to continually be kept in line with otherwise unimportant details.",FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Nitpicker,,"A unit test which compares a complete output when it’s really only interested in small parts of it, so the test has to continually be kept in line with otherwise unimportant details. Endemic in web application testing.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Nitpicker,,"A unit test which compares a complete output when it’s really only interested in small parts of it, so the test has to continually be kept in line with otherwise unimportant details.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The One,Silver Bullet,"A combination of several patterns, particularly The Free Ride and The Giant, a unit test that contains only one test method which tests the entire set of functionality an object has. A common indicator is that the test method name is often the same as the unit test name, and contains multiple lines of setup and assertions.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The One,The Test It All,"This smell is a combination of the test smells ‘The Free Ride’ and ‘The Giant’. It is a unit test that consists of only one test method which, in addition, tests the whole functionality of an object.",FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The One,,"A combination of several patterns, particularly TheFreeRide and TheGiant, a unit test that contains only one test method which tests the entire set of functionality an object has. A common indicator is that the test method is often the same as the unit test name, and contains multiple lines of setup and assertions.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Operating System Evangelist,,"A unit test that relies on a specific operating system environment to be in place in order to work. A good example would be a test case that uses the newline sequence for Windows in an assertion, only to break when run on Linux.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Operating System Evangelist,,The unit test can only be run on a specific operating system because it depends on the environment of the operating system.,FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Operating System Evangelist,,"A unit test that relies on a specific operation system environment to be in place in order to work. A good example would be a test case that uses the newline sequence for windows in an assertion, only to break when ran on Linux.",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The painful clean-up,,"where every test needs to build or clean up an expensive resource, like a database, as the separation of tests is weak, or the test is too large",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Parasite,,"a test which should be written stand-alone, but depends on the running of a previous test",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Peeping Tom,The Uninvited Guest,"A test that, due to the shared resources, can see the result data of another test, and may cause the test to fail even though the system under test is perfectly valid. This has been seen commonly in Fitnesse, where the use of static member variables to hold collections aren’t properly cleaned after test execution, often popping up unexpectedly in other test runs.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Peeping Tom,The Uninvited Guests,A test gains insight into the results of other tests because of shared resources.,FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Peeping Tom,The Uninvited Guests,"A test that, due to shared resources, can see the result data of another test, and may cause the test to fail even though the system under test is perfectly valid. This has been seen commonly in fitnesse, where the use of static member variables to hold collections aren’t properly cleaned after test execution, often popping up unexpectedly in other test runs.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Secret Catcher,,"A test that at first glance appears to be doing no testing due to the absence of assertions, but as they say, “the devil is in the details.” The test is really relying on an exception to be thrown when a mishap occurs, and is expecting the testing framework to capture the exception and report it to the user as a failure.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Secret Catcher,The Silent Catcher,The test contains no assertions but the test needs an exception to be thrown and to be reported by the testing framework.,FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Secret Catcher,,"A test that at first glance appears to be doing no testing due to the absence of assertions, but as they say, “the devil’s in the details.” The test is really relying on an exception to be thrown when a mishap occurs, and is expecting the testing framework to capture the exception and report it to the user as a failure.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Secret Catcher,,"A test that at first glance appears to be doing no testing due to the absence of assertions, but as they say, “the devil is in the details.” The test is really relying on an exception to be thrown when a mishap occurs, and is expecting the testing framework to capture the exception and report it to the user as a failure.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Sequencer,,A unit test that depends on items in an unordered list appearing in the same order during assertions.,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Sequencer,,The unit test relies on items in an unordered list to be in the same order during the assertion.,FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Sequencer,,A unit test that depends on items in an unordered list appearing in the same order during assertions.,FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Sequencer,,A unit test that depends on items in an unordered list appearing in the same order during assertions.,FALSO,FALSO,FALSO
